,class,height,width,object_angle,distance
5676,Person_sitting,40.360000000000014,40.5,2.89,24.27
5677,Person_sitting,41.55000000000007,36.16,2.92,25.72
5678,Cyclist,15.18999999999994,34.26999999999998,1.67,40.12
5679,Cyclist,13.340000000000032,32.02000000000001,1.61,40.65
5680,Cyclist,19.410000000000025,46.51999999999998,1.66,28.31
5681,Cyclist,16.960000000000036,42.29000000000002,1.57,30.2
5682,Pedestrian,101.15999999999985,191.92000000000002,-1.99,6.48
5683,Pedestrian,24.730000000000018,81.17000000000002,-2.0,17.02
5684,Pedestrian,42.03000000000003,127.50999999999999,1.96,10.44
5685,Pedestrian,22.870000000000005,48.16,2.36,23.24
5686,Pedestrian,20.769999999999982,60.349999999999994,-1.27,20.16
5687,Pedestrian,14.919999999999959,48.099999999999994,1.81,26.15
5688,Pedestrian,15.420000000000073,46.00999999999999,-1.48,28.2
5689,Pedestrian,29.949999999999932,68.80000000000001,-2.73,19.77
5690,Pedestrian,33.15999999999997,66.93,-2.58,20.14
5691,Cyclist,60.469999999999914,66.57,-2.47,19.35
5692,Pedestrian,15.0,55.78,2.94,20.96
5693,Pedestrian,15.0,48.21000000000001,2.48,22.69
5694,Pedestrian,10.0,57.24000000000001,0.24,20.36
5695,Pedestrian,40.0,104.45000000000002,0.36,13.62
5696,Pedestrian,54.91999999999996,95.61999999999998,0.35,14.57
5697,Pedestrian,14.330000000000041,37.43000000000001,-0.38,34.87
5698,Pedestrian,23.329999999999984,65.87,1.98,17.24
5699,Cyclist,135.85999999999999,193.81,1.95,6.92
5700,Pedestrian,40.33000000000004,132.65000000000003,2.77,9.93
5701,Cyclist,20.399999999999977,49.870000000000005,1.58,24.65
5702,Cyclist,10.740000000000009,26.370000000000005,-1.77,45.85
5703,Pedestrian,76.66999999999996,154.32,-2.27,8.73
5704,Pedestrian,15.0,45.79999999999998,-1.73,29.06
5705,Pedestrian,80.33000000000015,145.53000000000003,-0.64,9.16
5706,Pedestrian,23.0,63.75,-1.85,19.53
5707,Pedestrian,29.329999999999927,70.03,-1.82,19.52
5708,Cyclist,22.089999999999918,51.920000000000016,-1.61,25.69
5709,Pedestrian,19.909999999999968,30.930000000000007,0.76,39.89
5710,Pedestrian,22.25,204.92,0.79,6.01
5711,Pedestrian,18.0,46.599999999999994,-1.77,26.94
5712,Cyclist,16.069999999999936,36.400000000000006,-1.6,38.77
5713,Cyclist,23.460000000000036,47.56999999999999,-1.79,27.31
5714,Pedestrian,108.33999999999992,175.26000000000002,2.6,7.72
5715,Pedestrian,74.09,158.67000000000002,0.51,8.48
5716,Pedestrian,73.15999999999997,158.48,-2.78,9.12
5717,Pedestrian,15.340000000000032,47.23000000000002,1.08,28.94
5718,Cyclist,40.50999999999999,40.860000000000014,-3.08,32.61
5719,Cyclist,43.82000000000005,38.370000000000005,2.61,33.63
5720,Cyclist,146.32000000000016,177.45,-2.18,6.44
5721,Pedestrian,87.56999999999994,143.51000000000002,-1.69,9.12
5722,Pedestrian,108.0,174.58999999999997,0.58,7.1
5723,Pedestrian,104.33000000000004,167.9,-0.43,7.41
5724,Cyclist,85.63,69.72,-0.25,18.18
5725,Cyclist,64.32000000000005,57.80000000000001,-0.42,23.36
5726,Pedestrian,24.690000000000055,59.28999999999999,0.24,22.27
5727,Cyclist,40.91999999999996,37.76000000000002,-0.54,32.82
5728,Pedestrian,21.360000000000014,66.11000000000001,0.25,19.7
5729,Cyclist,27.029999999999973,41.48999999999998,-1.38,30.31
5730,Pedestrian,22.22,51.079999999999984,0.62,24.21
5731,Pedestrian,24.170000000000016,49.25999999999999,0.61,23.64
5732,Cyclist,74.05000000000001,65.37,-0.39,19.25
5733,Pedestrian,22.730000000000018,50.70000000000002,-2.79,22.81
5734,Pedestrian,36.69999999999999,62.379999999999995,-3.02,20.93
5735,Pedestrian,23.400000000000034,63.00999999999999,-2.85,22.25
5736,Pedestrian,91.33999999999997,213.54,1.94,6.71
5737,Cyclist,32.110000000000014,50.599999999999994,-1.96,26.25
5738,Cyclist,16.379999999999995,40.78999999999999,1.65,32.09
5739,Cyclist,15.610000000000014,37.160000000000025,1.55,34.01
5740,Cyclist,43.049999999999955,67.72,-1.91,20.54
5741,Pedestrian,17.600000000000023,46.900000000000006,-0.17,27.88
5742,Person_sitting,118.06,165.01,-1.24,5.97
5743,Person_sitting,125.66,163.68,-1.15,5.99
5744,Person_sitting,87.51999999999998,140.80999999999997,1.96,7.05
5745,Person_sitting,69.41999999999996,120.94000000000003,-1.25,8.15
5746,Person_sitting,59.99000000000001,107.67999999999998,1.86,9.13
5747,Pedestrian,122.85,218.37,-1.14,6.17
5748,Pedestrian,99.32000000000002,197.78,2.21,6.86
5749,Cyclist,151.98,274.49,2.06,2.38
5750,Pedestrian,20.81000000000006,63.099999999999994,-1.79,18.05
5751,Pedestrian,22.560000000000002,66.86000000000001,-1.74,17.87
5752,Pedestrian,54.40999999999997,98.35999999999999,2.44,12.61
5753,Pedestrian,18.460000000000036,48.900000000000006,1.34,28.4
5754,Pedestrian,19.649999999999977,49.48000000000002,1.31,28.42
5755,Cyclist,35.25,87.21000000000001,2.26,14.32
5756,Pedestrian,66.32999999999998,148.25,-2.86,8.58
5757,Pedestrian,53.340000000000146,151.62999999999997,-2.25,8.38
5758,Pedestrian,27.66999999999996,64.44,-1.81,18.96
5759,Pedestrian,6.0,26.080000000000013,0.68,53.08
5760,Pedestrian,10.0,25.370000000000005,0.73,53.62
5761,Cyclist,163.33,201.21,2.24,4.06
5762,Cyclist,269.34,197.1,2.09,4.39
5763,Cyclist,44.579999999999984,76.39000000000001,1.79,17.8
5764,Cyclist,12.039999999999964,28.810000000000002,-1.7,44.61
5765,Cyclist,27.32000000000005,51.97,-1.78,26.49
5766,Pedestrian,38.61999999999989,120.3,0.85,10.8
5767,Pedestrian,14.610000000000014,17.92999999999998,3.1,72.04
5768,Pedestrian,52.59000000000003,144.26,-2.0,8.51
5769,Cyclist,271.78,233.46,2.28,2.55
5770,Pedestrian,27.219999999999914,72.55000000000001,-1.72,16.64
5771,Cyclist,105.0200000000001,99.98000000000002,-0.53,13.06
5772,Pedestrian,26.0,64.35999999999999,-1.7,20.12
5773,Pedestrian,112.32999999999998,232.31,2.26,4.49
5774,Pedestrian,110.34,240.78,2.34,5.05
5775,Pedestrian,116.67000000000002,258.18,2.5,4.75
5776,Pedestrian,25.670000000000073,88.61999999999998,2.96,14.25
5777,Cyclist,90.06999999999994,77.88,2.89,15.99
5778,Pedestrian,43.33999999999992,110.11000000000001,2.59,11.89
5779,Pedestrian,45.330000000000155,130.73999999999998,2.29,10.61
5780,Pedestrian,32.0,104.4,2.56,11.31
5781,Cyclist,116.33000000000004,114.99000000000001,2.4,10.26
5782,Pedestrian,19.090000000000032,76.58000000000001,-1.31,17.51
5783,Pedestrian,9.560000000000002,63.71000000000001,-1.35,20.75
5784,Pedestrian,14.050000000000011,64.85,-1.37,20.09
5785,Cyclist,42.379999999999995,68.19,-1.88,20.32
5786,Cyclist,204.84000000000003,211.01000000000002,-2.71,6.62
5787,Pedestrian,46.51999999999998,145.63,2.82,8.15
5788,Pedestrian,37.68999999999994,109.80999999999997,2.37,10.1
5789,Pedestrian,50.530000000000015,147.58,0.58,8.01
5790,Cyclist,131.1500000000001,142.35,-2.94,9.18
5791,Pedestrian,82.50999999999999,160.30999999999997,-2.18,7.43
5792,Pedestrian,26.409999999999968,94.85999999999999,-1.27,14.18
5793,Pedestrian,18.41999999999996,77.03,-1.3,17.19
5794,Pedestrian,15.25,78.48999999999998,-1.31,16.64
5795,Pedestrian,8.0,43.06999999999999,-1.72,30.88
5796,Pedestrian,87.5200000000001,211.91,-1.71,5.88
5797,Pedestrian,79.2299999999999,220.54,-1.83,5.84
5798,Pedestrian,90.47000000000003,210.26,-1.17,6.62
5799,Pedestrian,34.069999999999936,84.88999999999999,-2.9,15.79
5800,Pedestrian,20.440000000000055,67.04000000000002,2.1,18.97
5801,Pedestrian,58.450000000000045,145.60999999999999,-1.69,8.53
5802,Cyclist,37.91,46.52000000000001,2.24,28.8
5803,Cyclist,31.06000000000006,59.379999999999995,-1.76,23.64
5804,Cyclist,35.27000000000004,47.849999999999994,2.01,25.12
5805,Pedestrian,19.0,49.609999999999985,1.33,25.8
5806,Cyclist,28.57000000000005,64.48999999999998,-1.63,20.86
5807,Pedestrian,26.529999999999973,77.72999999999999,-1.81,17.26
5808,Cyclist,20.96999999999997,46.829999999999984,1.66,25.47
5809,Cyclist,88.13999999999999,95.53999999999999,-2.53,13.71
5810,Pedestrian,20.33000000000004,76.56,3.02,15.31
5811,Pedestrian,18.66999999999996,64.10000000000002,2.45,17.13
5812,Pedestrian,17.5,78.66999999999999,0.34,14.86
5813,Cyclist,71.57999999999993,78.36999999999998,-2.73,16.27
5814,Pedestrian,82.66999999999999,159.18,0.51,7.68
5815,Person_sitting,45.50999999999999,91.44,1.67,13.41
5816,Pedestrian,64.0,163.64000000000001,0.38,7.79
5817,Pedestrian,33.0,87.75,-3.06,15.32
5818,Pedestrian,162.66999999999996,232.48,-2.35,5.1
5819,Pedestrian,52.32999999999993,118.28999999999996,1.75,11.45
5820,Person_sitting,109.71000000000004,144.18999999999997,2.53,6.9
5821,Person_sitting,90.98000000000002,127.59999999999997,1.22,7.71
5822,Pedestrian,20.0,49.369999999999976,-1.38,26.61
5823,Pedestrian,14.0,35.099999999999994,-1.32,36.25
5824,Pedestrian,14.0,36.77000000000001,-1.34,37.65
5825,Pedestrian,13.660000000000025,39.18000000000001,-1.23,36.83
5826,Pedestrian,19.49000000000001,34.47,-1.3,36.65
5827,Pedestrian,41.67,105.82999999999998,2.21,12.06
5828,Pedestrian,46.330000000000005,107.43,2.24,12.81
5829,Pedestrian,55.0,112.44000000000003,-2.3,10.88
5830,Pedestrian,42.66999999999996,119.30999999999997,-2.6,11.6
5831,Cyclist,34.69999999999999,68.47,1.8,19.44
5832,Pedestrian,13.0,36.51999999999998,1.38,37.06
5833,Pedestrian,14.340000000000003,43.890000000000015,-2.68,30.93
5834,Pedestrian,24.0,36.28,2.55,35.67
5835,Cyclist,31.590000000000032,31.849999999999994,3.13,41.74
5836,Pedestrian,73.59000000000003,151.3,0.17,8.4
5837,Pedestrian,86.34,173.12,-2.41,7.48
5838,Pedestrian,20.66999999999996,58.53999999999999,-0.19,22.42
5839,Pedestrian,28.66999999999996,89.1,1.3,13.71
5840,Cyclist,68.05999999999995,58.620000000000005,-0.21,21.57
5841,Cyclist,54.75,50.91999999999999,-0.36,26.47
5842,Pedestrian,27.870000000000005,52.16,0.65,25.37
5843,Cyclist,37.77999999999997,35.120000000000005,-0.53,35.23
5844,Pedestrian,21.25999999999999,57.05000000000001,0.24,22.78
5845,Pedestrian,31.51000000000002,45.21000000000001,0.59,27.32
5846,Pedestrian,32.10000000000002,43.5,0.57,26.73
5847,Cyclist,64.79000000000002,58.44999999999999,-0.58,21.45
5848,Pedestrian,20.360000000000014,44.69999999999999,-2.85,25.83
5849,Pedestrian,22.810000000000002,53.91999999999999,-3.09,24.12
5850,Pedestrian,13.980000000000018,55.78,-2.9,25.1
5851,Pedestrian,7.0,19.409999999999997,0.54,71.2
5852,Pedestrian,5.659999999999968,18.819999999999993,0.68,72.08
5853,Pedestrian,176.21000000000004,237.95,-2.23,4.99
5854,Pedestrian,35.40999999999997,96.75,-1.78,12.55
5855,Cyclist,85.81000000000006,138.38000000000002,1.87,9.6
5856,Pedestrian,81.0,248.53000000000003,2.56,5.43
5857,Pedestrian,64.18,164.24,-1.53,7.49
5858,Pedestrian,21.71999999999997,62.99000000000001,-2.79,18.55
5859,Pedestrian,24.24000000000001,66.62,0.56,18.74
5860,Pedestrian,20.33000000000004,55.68000000000001,-0.17,23.56
5861,Pedestrian,84.0,217.54999999999998,-1.45,5.64
5862,Cyclist,134.14,211.32,1.68,6.61
5863,Pedestrian,55.33000000000004,118.73000000000002,-1.94,11.19
5864,Pedestrian,30.670000000000073,87.09,-1.31,15.15
5865,Pedestrian,27.66999999999996,83.33000000000001,-2.96,15.32
5866,Pedestrian,25.329999999999927,75.56,1.7,17.76
5867,Pedestrian,29.33000000000004,83.82999999999998,1.39,16.68
5868,Cyclist,24.82000000000005,56.41,1.63,22.51
5869,Pedestrian,64.0,174.02,-1.52,7.67
5870,Pedestrian,29.120000000000005,59.349999999999994,2.74,20.22
5871,Person_sitting,120.66000000000008,157.55,-1.97,6.08
5872,Person_sitting,111.7399999999999,160.86,-2.79,6.09
5873,Person_sitting,101.53000000000009,127.57,0.96,7.2
5874,Person_sitting,76.75,135.66,1.53,7.17
5875,Cyclist,12.860000000000014,31.139999999999986,1.62,37.86
5876,Pedestrian,49.0,136.15,-1.7,10.04
5877,Pedestrian,32.329999999999984,107.99000000000001,0.83,12.25
5878,Pedestrian,32.339999999999975,108.78000000000003,1.06,12.86
5879,Cyclist,55.22000000000003,54.31999999999999,-2.45,24.04
5880,Cyclist,30.649999999999977,71.19999999999999,-1.65,17.07
5881,Cyclist,42.76999999999998,99.41000000000003,-1.61,13.85
5882,Cyclist,23.67999999999995,39.47,-1.98,30.99
5883,Pedestrian,17.5,57.21000000000001,0.23,22.12
5884,Cyclist,101.25,74.0,3.01,16.3
5885,Cyclist,12.210000000000036,28.75,1.65,47.63
5886,Cyclist,11.340000000000032,26.900000000000006,1.61,48.22
5887,Pedestrian,17.66999999999996,37.360000000000014,2.35,31.67
5888,Person_sitting,217.01,126.37,-0.96,2.8
5889,Person_sitting,188.10000000000002,138.95,2.17,3.94
5890,Person_sitting,131.67,152.2,-1.08,5.0
5891,Person_sitting,101.73999999999998,162.53,1.98,5.98
5892,Person_sitting,65.63999999999999,76.88000000000002,-2.43,11.74
5893,Cyclist,12.460000000000036,29.640000000000015,-1.71,43.39
5894,Cyclist,35.34000000000003,56.94999999999999,1.86,24.1
5895,Pedestrian,7.849999999999966,22.650000000000006,-0.28,56.4
5896,Pedestrian,76.34000000000015,165.43,2.49,8.49
5897,Pedestrian,45.120000000000005,116.33000000000001,-2.09,12.01
5898,Pedestrian,34.41999999999996,65.60000000000002,2.29,17.25
5899,Pedestrian,24.539999999999964,74.77000000000001,0.94,16.42
5900,Pedestrian,19.629999999999995,61.41,1.52,20.65
5901,Pedestrian,18.290000000000077,52.879999999999995,-1.55,24.61
5902,Pedestrian,12.100000000000023,39.28999999999999,1.63,32.15
5903,Pedestrian,36.719999999999914,111.08000000000001,-1.57,11.4
5904,Pedestrian,42.33000000000004,132.08999999999997,0.99,9.41
5905,Pedestrian,29.670000000000073,103.41999999999999,1.37,13.78
5906,Pedestrian,30.0,88.78999999999999,1.3,13.94
5907,Pedestrian,32.0,80.55000000000001,1.17,14.35
5908,Cyclist,45.19,50.140000000000015,2.6,25.3
5909,Cyclist,224.53,181.74,2.09,5.17
5910,Pedestrian,153.2900000000002,197.43,-2.67,3.52
5911,Pedestrian,35.660000000000025,99.38999999999999,-1.96,12.56
5912,Cyclist,18.75,46.72999999999999,-1.57,28.46
5913,Cyclist,52.73999999999998,74.54000000000002,1.93,18.65
5914,Pedestrian,7.670000000000016,23.44999999999999,-0.51,54.46
5915,Cyclist,19.650000000000034,25.560000000000002,2.04,51.02
5916,Pedestrian,59.0,142.63000000000002,2.44,9.02
5917,Pedestrian,48.34,114.23000000000002,2.44,12.07
5918,Pedestrian,36.670000000000016,111.94999999999999,2.51,12.41
5919,Cyclist,51.58000000000004,110.16999999999999,-1.87,12.43
5920,Pedestrian,25.25,76.67000000000002,-0.75,15.85
5921,Cyclist,27.78000000000003,51.95999999999998,-1.38,25.2
5922,Pedestrian,19.0,59.06999999999999,-0.9,21.7
5923,Pedestrian,16.33000000000004,36.54999999999998,2.23,35.39
5924,Pedestrian,10.330000000000041,37.139999999999986,-1.49,34.66
5925,Pedestrian,9.669999999999959,37.16,-1.47,34.62
5926,Pedestrian,12.670000000000073,36.45999999999998,2.28,37.72
5927,Pedestrian,10.669999999999959,39.26000000000002,2.74,35.96
5928,Pedestrian,86.66999999999996,180.59999999999997,-0.17,7.55
5929,Pedestrian,51.58999999999992,170.02999999999997,-2.02,8.07
5930,Pedestrian,140.73,197.37,-1.67,4.27
5931,Pedestrian,82.33000000000001,206.17000000000002,-2.1,6.87
5932,Pedestrian,72.34,195.20000000000002,-1.64,6.89
5933,Cyclist,46.30000000000001,101.35999999999999,1.59,13.79
5934,Pedestrian,24.0,71.39000000000001,1.36,18.69
5935,Pedestrian,15.670000000000016,47.19,-1.54,26.91
5936,Pedestrian,15.659999999999968,48.99000000000001,-1.57,27.14
5937,Pedestrian,24.329999999999984,53.93000000000001,-1.5,24.33
5938,Pedestrian,75.0,211.48,-1.84,7.17
5939,Pedestrian,84.32999999999993,216.28000000000003,-1.86,6.92
5940,Pedestrian,35.59000000000003,96.71000000000001,-1.81,12.58
5941,Cyclist,141.8800000000001,222.14000000000001,-2.05,7.3
5942,Pedestrian,91.34,202.13000000000002,1.26,7.14
5943,Cyclist,173.97,150.02,0.72,9.21
5944,Cyclist,45.610000000000014,65.47999999999999,-1.97,21.02
5945,Cyclist,29.41999999999996,48.72,-1.88,24.94
5946,Cyclist,23.549999999999955,40.079999999999984,-1.85,30.2
5947,Cyclist,60.190000000000055,72.29999999999998,-2.19,17.44
5948,Pedestrian,69.34,171.02,-1.83,8.3
5949,Pedestrian,41.0,91.35,2.2,12.62
5950,Pedestrian,26.329999999999927,79.66,-1.32,14.78
5951,Pedestrian,22.0,93.21000000000001,0.19,13.18
5952,Pedestrian,26.659999999999968,75.60999999999999,1.51,16.89
5953,Pedestrian,29.33000000000004,73.62,-1.83,17.69
5954,Pedestrian,19.66999999999996,59.22999999999999,-1.55,22.03
5955,Pedestrian,14.669999999999959,46.19999999999999,1.74,27.37
5956,Pedestrian,81.66999999999999,229.54,0.34,5.87
5957,Pedestrian,12.5,36.860000000000014,-1.2,30.7
5958,Pedestrian,10.669999999999959,36.78999999999999,1.44,32.66
5959,Pedestrian,97.66999999999985,192.07,-2.02,5.74
5960,Pedestrian,41.180000000000064,125.80000000000004,1.6,10.51
5961,Pedestrian,205.64999999999998,270.40999999999997,-2.19,3.2
5962,Pedestrian,78.13999999999999,210.45999999999998,0.86,7.23
5963,Pedestrian,80.33000000000004,207.45,-1.83,5.75
5964,Pedestrian,110.65999999999997,221.11,-1.92,5.77
5965,Pedestrian,98.32999999999998,207.45,-1.18,6.45
5966,Pedestrian,31.659999999999968,88.31,-2.88,15.19
5967,Pedestrian,31.0,78.48000000000002,-1.68,16.43
5968,Pedestrian,51.0,96.94999999999999,2.75,13.67
5969,Pedestrian,24.659999999999968,74.75999999999999,2.05,17.06
5970,Pedestrian,79.67000000000007,195.87,-1.82,6.46
5971,Pedestrian,78.0,149.65999999999997,0.59,7.99
5972,Cyclist,39.06,76.18,1.73,15.99
5973,Pedestrian,66.82,143.30999999999997,-2.92,8.72
5974,Pedestrian,23.660000000000082,59.72,2.64,21.94
5975,Pedestrian,71.0,152.29999999999998,-0.06,8.34
5976,Pedestrian,35.0,69.02000000000001,-1.0,17.65
5977,Pedestrian,25.0,52.34,1.93,21.04
5978,Pedestrian,22.0,67.01999999999998,2.51,19.72
5979,Pedestrian,12.660000000000082,41.94,2.26,31.22
5980,Cyclist,16.609999999999957,23.560000000000002,1.96,51.05
5981,Cyclist,13.459999999999923,31.49000000000001,-1.66,43.69
5982,Pedestrian,38.34000000000003,150.53,2.74,8.78
5983,Pedestrian,60.52999999999997,166.80999999999997,-0.72,7.99
5984,Pedestrian,22.0,67.34,-1.87,18.5
5985,Pedestrian,28.66999999999996,73.97,-1.81,18.49
5986,Cyclist,51.57000000000005,89.50999999999999,-1.85,15.4
5987,Pedestrian,29.529999999999973,67.1,-1.95,18.7
5988,Pedestrian,25.25999999999999,67.88,-2.0,18.53
5989,Cyclist,14.590000000000032,38.25,-1.68,31.71
5990,Pedestrian,164.8900000000001,246.95999999999998,-2.19,4.56
5991,Pedestrian,66.15999999999997,173.01,-1.07,7.99
5992,Pedestrian,260.91,231.08,2.13,3.77
5993,Cyclist,246.39,204.16,1.92,4.11
5994,Pedestrian,41.620000000000005,148.19,3.06,10.21
5995,Pedestrian,59.00999999999999,129.06,-2.14,10.64
5996,Person_sitting,89.47000000000003,128.96,-2.67,7.36
5997,Person_sitting,61.610000000000014,68.16,-2.72,13.21
5998,Pedestrian,19.12000000000006,63.879999999999995,1.51,20.46
5999,Pedestrian,18.689999999999998,60.150000000000006,1.54,20.53
6000,Pedestrian,19.950000000000045,64.31,-1.55,20.27
6001,Pedestrian,15.709999999999923,49.33000000000001,-1.65,28.11
6002,Pedestrian,17.579999999999927,61.56999999999999,-1.56,20.16
6003,Pedestrian,19.92999999999995,61.06999999999999,-2.23,21.82
6004,Pedestrian,33.670000000000016,101.91,0.34,12.59
6005,Pedestrian,19.670000000000073,61.099999999999994,2.1,21.42
6006,Pedestrian,20.0,60.66,2.06,21.14
6007,Pedestrian,10.0,35.98999999999998,1.76,33.18
6008,Pedestrian,97.38999999999999,200.22,2.14,4.51
6009,Cyclist,218.33000000000004,260.0,3.01,3.71
6010,Cyclist,11.269999999999982,26.950000000000017,1.64,50.75
6011,Cyclist,10.540000000000077,25.28,1.61,51.24
6012,Pedestrian,34.039999999999964,69.83000000000001,-2.71,19.46
6013,Pedestrian,27.639999999999986,67.79999999999998,-2.74,19.84
6014,Cyclist,42.610000000000014,46.72,-1.04,28.45
6015,Cyclist,275.68000000000006,254.51999999999998,-2.8,5.21
6016,Pedestrian,50.66000000000008,176.73000000000002,2.77,6.75
6017,Pedestrian,39.0,128.2,2.33,8.69
6018,Cyclist,158.38,170.99,-2.89,7.79
6019,Pedestrian,83.33000000000004,174.33999999999997,2.66,7.87
6020,Pedestrian,148.73000000000002,201.04,-1.23,4.64
6021,Pedestrian,163.58999999999997,210.39,-1.17,4.52
6022,Pedestrian,87.08000000000004,160.53,1.01,9.0
6023,Pedestrian,91.90000000000009,163.78999999999996,0.9,8.89
6024,Cyclist,47.82000000000005,101.42000000000002,1.5,10.7
6025,Cyclist,39.870000000000005,98.21999999999997,1.58,12.44
6026,Cyclist,36.02999999999997,56.410000000000025,-1.91,24.25
6027,Cyclist,24.460000000000036,42.5,-1.86,28.47
6028,Cyclist,19.720000000000027,35.81999999999999,-1.82,33.68
6029,Pedestrian,95.33000000000004,180.81,0.12,7.53
6030,Cyclist,18.079999999999927,44.370000000000005,-1.55,29.89
6031,Pedestrian,12.340000000000032,39.43000000000001,-2.23,31.09
6032,Pedestrian,71.32999999999998,175.67000000000002,1.51,7.88
6033,Cyclist,38.07000000000005,58.41999999999999,-1.92,23.44
6034,Cyclist,25.659999999999968,43.93000000000001,-1.87,27.57
6035,Cyclist,20.56000000000006,36.84,-1.83,32.79
6036,Pedestrian,18.33000000000004,45.03999999999999,-1.2,25.23
6037,Cyclist,46.48000000000002,71.76999999999998,-1.91,19.36
6038,Pedestrian,13.0,27.069999999999993,2.86,50.23
6039,Cyclist,42.72000000000003,91.55000000000001,-1.68,13.49
6040,Cyclist,64.4799999999999,139.32999999999998,-1.65,10.16
6041,Pedestrian,10.0,28.580000000000013,1.42,44.54
6042,Cyclist,9.289999999999964,22.72,1.63,60.01
